ang_vel_x,ang_vel_y,ang_vel_z,proj_grav_x,proj_grav_y,proj_grav_z,vel_cmd_x,vel_cmd_y,vel_cmd_z,jpos_Joint_l_hip_yaw,jpos_Joint_l_hip_roll,jpos_Joint_l_hip_pitch,jpos_Joint_r_hip_yaw,jpos_Joint_r_hip_roll,jpos_Joint_r_hip_pitch,jpos_Joint_l_knee_pitch,jpos_Joint_r_knee_pitch,jpos_Joint_l_ankle_pitch,jpos_Joint_l_ankle_roll,jpos_Joint_r_ankle_pitch,jpos_Joint_r_ankle_roll,jpos_Joint_l_shoulder_pitch,jpos_Joint_l_shoulder_roll,jpos_Joint_l_shoulder_yaw,jpos_Joint_r_shoulder_pitch,jpos_Joint_r_shoulder_roll,jpos_Joint_r_shoulder_yaw,jpos_Joint_l_elbow_pitch,jpos_Joint_r_elbow_pitch,jpos_Joint_neck_pitch,jpos_Joint_neck_yaw,jpos_Joint_abdomen_yaw,jvel_Joint_l_hip_yaw,jvel_Joint_l_hip_roll,jvel_Joint_l_hip_pitch,jvel_Joint_r_hip_yaw,jvel_Joint_r_hip_roll,jvel_Joint_r_hip_pitch,jvel_Joint_l_knee_pitch,jvel_Joint_r_knee_pitch,jvel_Joint_l_ankle_pitch,jvel_Joint_l_ankle_roll,jvel_Joint_r_ankle_pitch,jvel_Joint_r_ankle_roll,jvel_Joint_l_shoulder_pitch,jvel_Joint_l_shoulder_roll,jvel_Joint_l_shoulder_yaw,jvel_Joint_r_shoulder_pitch,jvel_Joint_r_shoulder_roll,jvel_Joint_r_shoulder_yaw,jvel_Joint_l_elbow_pitch,jvel_Joint_r_elbow_pitch,jvel_Joint_neck_pitch,jvel_Joint_neck_yaw,jvel_Joint_abdomen_yaw,act_Joint_l_hip_yaw,act_Joint_l_hip_roll,act_Joint_l_hip_pitch,act_Joint_r_hip_yaw,act_Joint_r_hip_roll,act_Joint_r_hip_pitch,act_Joint_l_knee_pitch,act_Joint_r_knee_pitch,act_Joint_l_ankle_pitch,act_Joint_l_ankle_roll,act_Joint_r_ankle_pitch,act_Joint_r_ankle_roll,act_Joint_l_shoulder_pitch,act_Joint_l_shoulder_roll,act_Joint_l_shoulder_yaw,act_Joint_r_shoulder_pitch,act_Joint_r_shoulder_roll,act_Joint_r_shoulder_yaw,act_Joint_l_elbow_pitch,act_Joint_r_elbow_pitch,act_Joint_neck_pitch,act_Joint_neck_yaw,act_Joint_abdomen_yaw
0.34426412,0.01702110,-0.03742290,-0.01335196,0.07873149,-0.99680644,0.00000000,0.00000000,0.00000000,-0.12940000,-0.00360000,-0.10020000,-0.08450000,0.01270000,-0.17340000,0.23509999,0.18769999,0.00270000,-0.00320000,-0.10610000,0.02150000,0.19680001,-0.05460000,-0.01220000,0.19240001,0.03610000,0.03860000,-0.02740000,-0.02630000,0.01760000,0.00550000,0.05190000,-0.59950000,-0.00770000,0.63309997,-0.66909999,0.11510000,0.61299998,-0.57539999,-0.66500002,-0.27289999,-0.10910000,-0.23029999,0.04320000,0.62529999,-0.05790000,-0.03770000,0.62669998,0.13490000,0.06540000,-0.04210000,-0.04880000,0.35299999,-0.01040000,-0.06210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.34544480,0.01676910,-0.04271874,-0.01345285,0.08564515,-0.99623489,0.00000000,0.00000000,0.00000000,-0.14060000,-0.00290000,-0.08740000,-0.09400000,0.01510000,-0.16120000,0.22350000,0.17590000,-0.00290000,-0.00440000,-0.11200000,0.02180000,0.20920001,-0.05589999,-0.01290000,0.20470001,0.03839999,0.03990000,-0.02870000,-0.02780000,0.02370000,0.00610000,0.05160000,-0.53369999,0.00160000,0.63160002,-0.69590002,0.11380000,0.60879999,-0.57929999,-0.66060001,-0.27930000,-0.09660000,-0.24150001,0.02950000,0.62570000,-0.05730000,-0.03460000,0.62730002,0.13880000,0.05500000,-0.05910000,-0.06840000,0.39240000,0.01610000,-0.09950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.34263563,0.01700308,-0.04689579,-0.01354403,0.09259440,-0.99561179,0.00000000,0.00000000,0.00000000,-0.15170000,-0.00200000,-0.07449999,-0.10350001,0.01750000,-0.14900000,0.21200000,0.16419999,-0.00840000,-0.00550000,-0.11790000,0.02200000,0.22150001,-0.05710000,-0.01370000,0.21700001,0.04060000,0.04100000,-0.03050000,-0.02980000,0.03020000,0.00690000,0.05130000,-0.53560001,0.01550000,0.63099998,-0.69730002,0.11490000,0.60939997,-0.57709998,-0.66070002,-0.27550000,-0.08920000,-0.25009999,0.04170000,0.62510002,-0.05630000,-0.03100000,0.62720001,0.13750000,0.04620000,-0.07260000,-0.08200000,0.39719999,0.02040000,-0.10420000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.33939159,0.01632796,-0.05187272,-0.01361525,0.09950564,-0.99494386,0.00000000,0.00000000,0.00000000,-0.16280000,-0.00090000,-0.06160000,-0.11280000,0.02000000,-0.13680001,0.20050000,0.15240000,-0.01380000,-0.00650000,-0.12379999,0.02240000,0.23380001,-0.05840001,-0.01430000,0.22930001,0.04290000,0.04200000,-0.03230000,-0.03190000,0.03660000,0.00770000,0.05100000,-0.56129998,0.03340000,0.63029999,-0.70039999,0.11380000,0.61030000,-0.57499999,-0.66299999,-0.27140000,-0.08040000,-0.25090000,0.04540000,0.62459999,-0.05690000,-0.02780000,0.62720001,0.13560000,0.04200000,-0.07150000,-0.08160000,0.38029999,0.01680000,-0.09610000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.33592755,0.01531692,-0.05773340,-0.01366286,0.10637392,-0.99423236,0.00000000,0.00000000,0.00000000,-0.17389999,0.00060000,-0.04860000,-0.12180001,0.02250000,-0.12460001,0.18890001,0.14070000,-0.01910000,-0.00740000,-0.12950000,0.02280000,0.24600001,-0.05970000,-0.01490000,0.24150001,0.04510000,0.04270000,-0.03430000,-0.03400000,0.04310000,0.00860000,0.05080000,-0.54790002,0.04880000,0.62989998,-0.70380002,0.11270000,0.60939997,-0.57319999,-0.66109997,-0.26400000,-0.07080000,-0.24439999,0.05200000,0.62440002,-0.06400000,-0.02150000,0.62739998,0.13249999,0.02050000,-0.07150000,-0.08280000,0.38929999,0.02550000,-0.10110000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.33376724,0.01494909,-0.06568382,-0.01367477,0.11317020,-0.99348152,0.00000000,0.00000000,0.00000000,-0.18499999,0.00230000,-0.03569999,-0.13030000,0.02490000,-0.11240001,0.17729999,0.12890001,-0.02430000,-0.00810000,-0.13510001,0.02330000,0.25830001,-0.06110001,-0.01540000,0.25369999,0.04719999,0.04330000,-0.03610000,-0.03610000,0.04940000,0.00960000,0.05080000,-0.56010002,0.06270000,0.62940001,-0.70630002,0.11100000,0.60790002,-0.56930000,-0.65920001,-0.25619999,-0.06580000,-0.24169999,0.06340000,0.62410003,-0.07050000,-0.01870000,0.62769997,0.12720001,0.01820000,-0.06400000,-0.07650000,0.36690000,0.01900000,-0.09650000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.33332494,0.01417586,-0.07292450,-0.01366484,0.11991899,-0.99268961,0.00000000,0.00000000,0.00000000,-0.19620000,0.00420000,-0.02260000,-0.13870001,0.02740000,-0.10020000,0.16579999,0.11720000,-0.02940000,-0.00870000,-0.14070000,0.02390000,0.27059999,-0.06270000,-0.01580000,0.26589999,0.04920000,0.04360000,-0.03790000,-0.03820000,0.05590000,0.01060000,0.05080000,-0.56900001,0.07180000,0.62930000,-0.70349997,0.10910000,0.60799998,-0.56770003,-0.65520000,-0.25180000,-0.06560000,-0.23559999,0.06960000,0.62390000,-0.07890000,-0.01690000,0.62720001,0.12540001,0.00330000,-0.06010000,-0.07170000,0.38540000,0.03120000,-0.09330000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.33262908,0.01411856,-0.08267833,-0.01361845,0.12662442,-0.99185729,0.00000000,0.00000000,0.00000000,-0.20740001,0.00620000,-0.00960000,-0.14680000,0.02980000,-0.08790000,0.15420000,0.10540001,-0.03440000,-0.00940000,-0.14620000,0.02460000,0.28279999,-0.06450000,-0.01620000,0.27820000,0.05129999,0.04380000,-0.03950000,-0.04000000,0.06230000,0.01170000,0.05090000,-0.57010001,0.07630000,0.62910002,-0.69980001,0.10600000,0.60689998,-0.56360000,-0.64980000,-0.24570000,-0.06950000,-0.24300000,0.08660000,0.62370002,-0.08990000,-0.01670000,0.62690002,0.12700000,0.00100000,-0.04780000,-0.06050000,0.38370001,0.03480000,-0.09040000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.33459178,0.01275405,-0.09192511,-0.01354657,0.13330407,-0.99098265,0.00000000,0.00000000,0.00000000,-0.21870001,0.00840000,0.00340000,-0.15480000,0.03220000,-0.07570000,0.14259999,0.09350000,-0.03760000,-0.00970000,-0.15169999,0.02540000,0.29510000,-0.06649999,-0.01660000,0.29040000,0.05340001,0.04390000,-0.04100000,-0.04170000,0.06890000,0.01290000,0.05080000,-0.61150002,0.11990000,0.63000000,-0.67750001,0.11620000,0.61780000,-0.55489999,-0.64039999,0.21320000,-0.03340000,-0.25700000,0.09290000,0.62320000,-0.10270000,-0.01930000,0.62500000,0.13390000,-0.00210000,-0.04800000,-0.04670000,0.38420001,0.03300000,-0.12470000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.34134689,0.00872128,-0.10274995,-0.01343142,0.13996302,-0.99006563,0.00000000,0.00000000,0.00000000,-0.22980000,0.01100000,0.01640000,-0.16260000,0.03450000,-0.06340000,0.13100000,0.08170001,-0.04330000,-0.01010000,-0.15720001,0.02630000,0.30730000,-0.06870000,-0.01710000,0.30260000,0.05559999,0.04400000,-0.04230000,-0.04320000,0.07550000,0.01410000,0.05100000,-0.61629999,0.13020000,0.62980002,-0.68000001,0.11340000,0.61449999,-0.54979998,-0.63760000,0.16790000,-0.03080000,-0.25909999,0.10730000,0.62309998,-0.11420000,-0.02420000,0.62510002,0.14100000,-0.00540000,-0.04520000,-0.04560000,0.38010001,0.02680000,-0.10530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.32985899,0.01397005,-0.11162090,-0.01329951,0.14672177,-0.98908842,0.00000000,0.00000000,0.00000000,-0.24100001,0.01380000,0.02940000,-0.17000000,0.03690000,-0.05120000,0.11929999,0.06989999,-0.04860000,-0.01010000,-0.16260000,0.02730000,0.31960002,-0.07110000,-0.01760000,0.31479999,0.05800000,0.04400000,-0.04350000,-0.04470000,0.08200000,0.01520000,0.05120000,-0.61320001,0.13079999,0.62879997,-0.61940002,0.09920000,0.60769999,-0.55980003,-0.61799997,-0.24089999,-0.03480000,-0.25299999,0.09800000,0.62430000,-0.11830000,-0.02340000,0.62339997,0.13810000,-0.00190000,-0.02310000,-0.02560000,0.35030001,0.03870000,-0.07250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.33411303,0.01218303,-0.12404638,-0.01309154,0.15339090,-0.98807889,0.00000000,0.00000000,0.00000000,-0.25209999,0.01670000,0.04250000,-0.17749999,0.03900000,-0.03890000,0.10759999,0.05800000,-0.05400000,-0.01070000,-0.16800000,0.02860000,0.33190000,-0.07380000,-0.01810000,0.32710001,0.06050000,0.04420000,-0.04420000,-0.04570000,0.08830000,0.01630000,0.05130000,-0.60949999,0.13060001,0.62870002,-0.63510001,0.09680000,0.60369998,-0.55650002,-0.62349999,-0.26980001,-0.05930000,-0.25770000,0.11440000,0.62400001,-0.12729999,-0.02020000,0.62379998,0.15070000,0.00180000,-0.01920000,-0.02300000,0.35920000,0.03480000,-0.06230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.33799681,-0.00077827,-0.14364532,-0.01285179,0.16008790,-0.98701912,0.00000000,0.00000000,0.00000000,-0.26300001,0.01970000,0.05560000,-0.18539999,0.04100000,-0.02670000,0.09589998,0.04610001,-0.05830000,-0.01090000,-0.17350000,0.03010000,0.34430000,-0.07680000,-0.01860000,0.33939999,0.06349999,0.04430000,-0.04440000,-0.04630000,0.09510000,0.01740000,0.05140000,-0.63540000,0.14800000,0.62800002,-0.66820002,0.08690000,0.61699998,-0.55119997,-0.62199998,0.20460001,-0.04450000,-0.25409999,0.14150000,0.62430000,-0.15539999,-0.02350000,0.62480003,0.18709999,-0.00010000,0.00460000,-0.00530000,0.37110001,0.03370000,-0.09710000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.35102484,-0.00260941,-0.15399748,-0.01253308,0.16687720,-0.98589808,0.00000000,0.00000000,0.00000000,-0.27370000,0.02290000,0.06880000,-0.19350000,0.04290000,-0.01440001,0.08409999,0.03420000,-0.06330000,-0.01110000,-0.17890000,0.03200000,0.35670000,-0.08020000,-0.01930000,0.35170001,0.06700000,0.04440000,-0.04430000,-0.04660000,0.10160000,0.01840000,0.05130000,-0.63749999,0.17070000,0.62819999,-0.67420000,0.08190000,0.61919999,-0.54790002,-0.62250000,0.22210000,-0.03220000,-0.24760000,0.15549999,0.62500000,-0.17450000,-0.02940000,0.62629998,0.20420000,-0.00490000,0.02880000,0.02450000,0.36269999,0.02360000,-0.08970000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.35914153,-0.01050683,-0.16532685,-0.01214097,0.17380536,-0.98470521,0.00000000,0.00000000,0.00000000,-0.28399998,0.02640000,0.08190000,-0.20250000,0.04470000,-0.00210001,0.07230000,0.02230000,-0.06850000,-0.01110000,-0.18450001,0.03420000,0.36899999,-0.08390000,-0.02010000,0.36410001,0.07100001,0.04470000,-0.04410000,-0.04670000,0.10840000,0.01950000,0.05090000,-0.63770002,0.18340001,0.62790000,-0.67580003,0.07860000,0.61750001,-0.54549998,-0.61949998,0.21960001,-0.02760000,-0.24490000,0.16720000,0.62500000,-0.19080000,-0.03410000,0.62650001,0.23230000,0.00650000,0.03020000,0.02890000,0.38859999,0.02600000,-0.07950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.36769769,-0.01196147,-0.17560381,-0.01166804,0.18089233,-0.98343372,0.00000000,0.00000000,0.00000000,-0.29409999,0.03020000,0.09510000,-0.21170001,0.04640000,0.01019999,0.06050000,0.01030000,-0.07370000,-0.01110000,-0.19010000,0.03660000,0.38139999,-0.08780000,-0.02100000,0.37639999,0.07539999,0.04510000,-0.04400000,-0.04680000,0.11540000,0.02050000,0.05050000,-0.63849998,0.19250000,0.62769997,-0.67640001,0.07810000,0.61510003,-0.54320002,-0.61580002,0.22010000,-0.02570000,-0.24800000,0.17880000,0.62480003,-0.20140000,-0.04390000,0.62650001,0.25940001,0.01400000,0.02650000,0.02770000,0.40770000,0.02280000,-0.07670000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.37768200,-0.01265751,-0.18540514,-0.01113684,0.18815957,-0.98207533,0.00000000,0.00000000,0.00000000,-0.30379999,0.03400000,0.10830000,-0.22120000,0.04810000,0.02250000,0.04860000,-0.00170000,-0.07910000,-0.01110000,-0.19580001,0.03930000,0.39379999,-0.09190001,-0.02200000,0.38870001,0.08030000,0.04570000,-0.04400000,-0.04690000,0.12280000,0.02150000,0.04980000,-0.63990003,0.20039999,0.62739998,-0.67549998,0.08130000,0.61280000,-0.54110003,-0.61210001,0.22220001,-0.02550000,-0.25080001,0.18719999,0.62470001,-0.21020000,-0.05290000,0.62639999,0.28760001,0.02090000,0.02240000,0.02630000,0.42300001,0.01780000,-0.07730000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.38668108,-0.01107337,-0.19629489,-0.01056191,0.19560720,-0.98062545,0.00000000,0.00000000,0.00000000,-0.31330001,0.03810000,0.12150000,-0.23090000,0.05000000,0.03490000,0.03670000,-0.01370001,-0.08440000,-0.01100000,-0.20160000,0.04210000,0.40619999,-0.09630001,-0.02330000,0.40110001,0.08590001,0.04630000,-0.04400000,-0.04710000,0.13020000,0.02230000,0.04900000,-0.64330000,0.20750000,0.62709999,-0.66589999,0.08420000,0.61129999,-0.54140002,-0.60750002,0.24519999,-0.02620000,-0.25580001,0.19589999,0.62470001,-0.22740000,-0.06010000,0.62580001,0.31670001,0.02400000,0.02380000,0.02470000,0.41720000,0.01210000,-0.08360000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.37540451,-0.00539007,-0.20811041,-0.00989234,0.20324346,-0.97907823,0.00000000,0.00000000,0.00000000,-0.32279998,0.04200000,0.13480000,-0.24069999,0.05170000,0.04720000,0.02480000,-0.02570000,-0.09070000,-0.01110000,-0.20750000,0.04520000,0.41859999,-0.10100000,-0.02460000,0.41350001,0.09200001,0.04710000,-0.04370000,-0.04700000,0.13789999,0.02310000,0.04810000,-0.62900001,0.18500000,0.62639999,-0.62150002,0.07710000,0.60900003,-0.55299997,-0.60130000,-0.25590000,-0.02400000,-0.27840000,0.21160001,0.62500000,-0.23570000,-0.06930000,0.62419999,0.34060001,0.03460000,0.02100000,0.01550000,0.42109999,0.02210000,-0.03870000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.40092009,-0.01205265,-0.21916415,-0.00921891,0.21096601,-0.97744995,0.00000000,0.00000000,0.00000000,-0.33240002,0.04620000,0.14790000,-0.25050002,0.05330000,0.05960000,0.01279999,-0.03750001,-0.09720000,-0.01160000,-0.21339999,0.04860000,0.43099999,-0.10609999,-0.02610000,0.42590001,0.09880000,0.04770000,-0.04310000,-0.04670000,0.14540000,0.02360000,0.04730000,-0.64359999,0.20310000,0.62720001,-0.62349999,0.07550000,0.61559999,-0.56140000,-0.59990001,-0.35679999,-0.03930000,-0.29890001,0.23130000,0.62580001,-0.25569999,-0.07460000,0.62410003,0.36669999,0.02540000,0.04650000,0.03570000,0.38699999,0.00890000,-0.03460000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.40959090,-0.00415319,-0.22638693,-0.00839285,0.21905552,-0.97567630,0.00000000,0.00000000,0.00000000,-0.34130001,0.05060000,0.16130000,-0.26029998,0.05530000,0.07200000,0.00090000,-0.04940000,-0.10290000,-0.01130000,-0.21940000,0.05210000,0.44340000,-0.11139999,-0.02780000,0.43820000,0.10589999,0.04860000,-0.04310000,-0.04670000,0.15340000,0.02410000,0.04610000,-0.63849998,0.20739999,0.62510002,-0.61409998,0.09010000,0.60780001,-0.54839998,-0.59710002,-0.28389999,-0.03430000,-0.30000001,0.23320000,0.62470001,-0.26510000,-0.08360000,0.62360001,0.38170001,0.03860000,0.01010000,0.01720000,0.42350000,0.01280000,-0.03840000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.43810266,-0.01462345,-0.23301144,-0.00768948,0.22729182,-0.97379637,0.00000000,0.00000000,0.00000000,-0.35000002,0.05520000,0.17450000,-0.26990002,0.05710000,0.08430000,-0.01120000,-0.06080000,-0.10969999,-0.01170000,-0.22530000,0.05570000,0.45580000,-0.11690000,-0.02960000,0.45060000,0.11330000,0.04950000,-0.04300000,-0.04660000,0.16120000,0.02460000,0.04470000,-0.64999998,0.22210000,0.62779999,-0.58759999,0.08780000,0.61369997,-0.54409999,-0.60110003,-0.30530000,-0.02960000,-0.32890001,0.25029999,0.62510002,-0.27849999,-0.09030000,0.61970001,0.39879999,0.03530000,0.02410000,0.02190000,0.43930000,0.01540000,-0.02400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.43795469,0.00356774,-0.24126181,-0.00674604,0.23596905,-0.97173721,0.00000000,0.00000000,0.00000000,-0.35759997,0.05990000,0.18790001,-0.27960002,0.05940000,0.09670000,-0.02310000,-0.07210000,-0.11499999,-0.01070000,-0.23119999,0.05940000,0.46820000,-0.12289999,-0.03150000,0.46300000,0.12120000,0.05040000,-0.04330000,-0.04680000,0.16949999,0.02490000,0.04260000,-0.61150002,0.22110000,0.62919998,-0.60079998,0.11250000,0.61360002,-0.53630000,-0.59060001,-0.17930000,0.02690000,-0.25139999,0.19490001,0.62470001,-0.30820000,-0.09210000,0.62330002,0.43290001,0.04180000,0.01310000,0.01490000,0.43279999,0.01940000,-0.07330000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.48850930,-0.00440121,-0.24890809,-0.00580015,0.24489334,-0.96953267,0.00000000,0.00000000,0.00000000,-0.36580002,0.06490000,0.20120001,-0.28930002,0.06170000,0.10900000,-0.03520000,-0.08160000,-0.12160000,-0.01160000,-0.23580000,0.06300000,0.48060000,-0.12920000,-0.03330000,0.47540000,0.12970001,0.05140000,-0.04300000,-0.04660000,0.17730001,0.02530000,0.03990000,-0.64740002,0.26920000,0.62610000,-0.65490001,0.13699999,0.59810001,-0.53619999,-0.47340000,0.26310000,-0.05010000,-0.16140001,0.27300000,0.62300003,-0.32800001,-0.09630000,0.62140000,0.46250001,0.04790000,0.00530000,0.02050000,0.42989999,0.00670000,-0.17919999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.52669615,-0.00906200,-0.24529925,-0.00488209,0.25448799,-0.96706361,0.00000000,0.00000000,0.00000000,-0.37190002,0.07020000,0.21480000,-0.29900002,0.06440000,0.12100000,-0.04710000,-0.08880000,-0.13069999,-0.01200000,-0.23930000,0.06650000,0.49309999,-0.13589999,-0.03530000,0.48780000,0.13880000,0.05240000,-0.04270000,-0.04620000,0.18520001,0.02570000,0.03560000,-0.59719998,0.30860001,0.62599999,-0.54890001,0.13030000,0.59249997,-0.54680002,-0.28510001,-0.32980001,-0.04870000,0.00020000,0.26769999,0.62680000,-0.33239999,-0.10210000,0.62019998,0.47720000,0.05420000,0.04360000,0.05020000,0.40050000,0.04050000,-0.18889999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
